UniqueID,Residence,Education,HouseHeadSex,Age,NumChild,WealthIndexOriginal,WealthIndex
1948,Urban,Higher,Male,28,2,180063,393406
8855,Rural,No Education,Male,29,3,-91088,122255
3337,Rural,No Education,Male,29,6,-56900,156443
2300,Rural,No Education,Male,30,4,-53275,160068
9593,Urban,Incomplete Primary,Male,32,4,155184,368527
9596,Urban,Higher,Male,39,2,204388,417731
15344,Rural,No Education,Male,30,5,-92650,120693
209,Rural,No Education,Female,25,3,-34909,178434
9503,Rural,Incomplete Primary,Male,31,2,-10325,203018
3683,Rural,No Education,Male,25,2,-59497,153846
9126,Rural,No Education,Female,39,5,-46067,167276
12886,Urban,Incomplete Secondary,Male,21,1,137958,351301
15244,Rural,Incomplete Primary,Male,25,0,-21716,191627
529,Rural,No Education,Female,20,0,-103061,110282
5330,Rural,Incomplete Primary,Female,45,4,-9150,204193
780,Rural,No Education,Male,30,6,-124037,89306
723,Rural,No Education,Female,25,1,-65725,147618
10253,Rural,Incomplete Secondary,Male,19,0,-20230,193113
9964,Urban,Incomplete Primary,Male,27,1,217095,430438
7314,Urban,Incomplete Primary,Male,15,0,221741,435084
1861,Rural,Incomplete Primary,Male,28,4,140151,353494
13323,Urban,Incomplete Primary,Male,38,4,204682,418025
15007,Rural,No Education,Male,26,1,-29314,184029
13304,Urban,Incomplete Secondary,Female,42,5,89648,302991
14256,Urban,Incomplete Primary,Female,30,4,130499,343842
1993,Urban,Higher,Female,19,0,104014,317357
2333,Rural,Incomplete Primary,Male,18,0,-58810,154533
13406,Urban,Incomplete Primary,Female,16,0,125474,338817
6340,Rural,Incomplete Primary,Male,22,0,-48399,164944
10382,Rural,No Education,Male,35,3,-41410,171933
15485,Rural,Incomplete Primary,Male,30,4,-91263,122080
15332,Rural,No Education,Male,31,5,-82424,130919
8918,Rural,No Education,Female,20,0,-135365,77978
6118,Rural,No Education,Male,20,1,-29737,183606
3460,Rural,No Education,Male,25,2,-65604,147739
8271,Rural,Incomplete Secondary,Male,18,0,-4273,209070
6568,Rural,Complete Primary,Female,15,0,-36196,177147
13894,Rural,No Education,Male,40,0,-115880,97463
11807,Urban,Incomplete Primary,Male,24,1,108585,321928
9297,Rural,No Education,Male,34,7,-36693,176650
12320,Urban,Incomplete Secondary,Female,31,1,91391,304734
9774,Urban,No Education,Female,45,5,127217,340560
5493,Rural,No Education,Male,30,7,-47658,165685
9072,Rural,No Education,Male,41,6,-36863,176480
4519,Rural,No Education,Male,18,1,-64772,148571
11513,Rural,No Education,Male,19,3,-77368,135975
13732,Rural,No Education,Male,26,0,-59700,153643
5139,Rural,No Education,Male,30,4,-59562,153781
6756,Rural,No Education,Male,37,7,-41933,171410
11727,Rural,Incomplete Primary,Male,18,0,-112767,100576
13248,Rural,Incomplete Primary,Male,17,0,-129055,84288
258,Urban,Incomplete Primary,Male,17,0,138564,351907
11935,Rural,No Education,Male,32,8,-87673,125670
11846,Rural,Incomplete Primary,Male,15,0,-45005,168338
13531,Rural,Incomplete Primary,Male,20,0,-26161,187182
12524,Rural,No Education,Male,41,8,-51621,161722
6932,Urban,Incomplete Secondary,Male,23,1,85336,298679
10060,Rural,No Education,Male,35,4,-39395,173948
13874,Rural,Incomplete Primary,Male,16,0,-22802,190541
3626,Rural,No Education,Female,45,3,-81778,131565
703,Rural,Incomplete Primary,Male,15,0,-84622,128721
3190,Rural,Incomplete Secondary,Male,24,1,-25872,187471
14150,Rural,Complete Primary,Male,17,0,-58147,155196
504,Rural,Incomplete Primary,Male,20,1,-22597,190746
12926,Urban,Higher,Male,24,0,158622,371965
14018,Rural,Complete Primary,Male,19,1,44347,257690
5442,Urban,Incomplete Secondary,Male,28,0,76252,289595
2557,Urban,Complete Primary,Female,41,2,204723,418066
849,Rural,Incomplete Primary,Female,40,8,-92640,120703
2249,Rural,Complete Primary,Male,24,3,-97898,115445
9463,Urban,No Education,Male,20,3,122580,335923
5617,Rural,Incomplete Secondary,Female,18,1,-101576,111767
9129,Rural,No Education,Male,24,1,-36903,176440
373,Rural,No Education,Male,25,5,-97354,115989
14404,Urban,Incomplete Primary,Male,15,0,18033,231376
5318,Rural,Incomplete Primary,Female,31,4,98630,311973
12946,Urban,Complete Primary,Male,40,1,195197,408540
5488,Rural,No Education,Female,30,3,-37662,175681
5304,Rural,Incomplete Primary,Female,25,1,-93552,119791
4053,Rural,No Education,Male,40,5,-40341,173002
3938,Rural,Incomplete Secondary,Male,19,1,-35932,177411
6253,Rural,Incomplete Primary,Male,21,1,-64696,148647
15519,Urban,Incomplete Secondary,Male,33,2,181751,395094
10385,Rural,Incomplete Primary,Female,16,0,-29213,184130
13638,Rural,Incomplete Primary,Female,20,0,-50717,162626
11238,Urban,Higher,Female,21,0,123437,336780
4077,Rural,Incomplete Secondary,Male,23,0,-16640,196703
998,Rural,Incomplete Primary,Female,16,0,-51022,162321
4333,Rural,No Education,Male,25,2,-114276,99067
8631,Rural,Incomplete Primary,Female,17,0,-53430,159913
1177,Rural,Higher,Male,25,2,11602,224945
15201,Urban,Incomplete Primary,Male,37,1,214850,428193
552,Rural,Incomplete Primary,Female,22,1,-39220,174123
4841,Rural,No Education,Male,42,5,-55429,157914
14379,Rural,No Education,Female,35,5,-77617,135726
4373,Rural,Incomplete Primary,Male,16,0,-14267,199076
3498,Urban,Incomplete Primary,Male,25,0,202044,415387
8484,Rural,No Education,Male,40,4,-40890,172453
14444,Rural,No Education,Female,45,4,-31511,181832
9717,Urban,Incomplete Secondary,Male,26,1,176452,389795
13378,Rural,No Education,Male,15,0,-80763,132580
1408,Urban,Higher,Male,35,3,238941,452284
13064,Urban,Complete Primary,Male,31,2,121770,335113
13199,Rural,No Education,Female,22,1,-79602,133741
5177,Rural,No Education,Female,16,0,-96904,116439
5830,Rural,Incomplete Primary,Male,24,3,-56866,156477
6063,Rural,No Education,Male,23,2,-101504,111839
9157,Urban,Incomplete Primary,Male,24,4,121711,335054
12607,Rural,Incomplete Primary,Female,17,0,-108486,104857
6776,Rural,No Education,Male,24,0,-70895,142448
3589,Rural,No Education,Male,44,5,-66672,146671
12008,Rural,No Education,Male,28,4,-58510,154833
14287,Urban,Incomplete Primary,Male,17,0,3901,217244
694,Urban,Complete Primary,Female,23,1,114612,327955
2534,Urban,Incomplete Secondary,Female,17,0,204966,418309
5012,Rural,Incomplete Primary,Male,15,0,20517,233860
3444,Rural,No Education,Male,48,8,-52326,161017
983,Rural,No Education,Male,47,3,-36862,176481
8467,Rural,No Education,Male,43,7,-30208,183135
5944,Rural,No Education,Male,40,8,-69834,143509
14791,Urban,Incomplete Secondary,Female,36,6,255822,469165
4223,Urban,Incomplete Primary,Female,15,0,167186,380529
92,Urban,Higher,Female,17,0,122814,336157
5653,Rural,No Education,Male,37,4,-21904,191439
2267,Rural,Incomplete Primary,Male,20,3,-102719,110624
11237,Urban,Higher,Female,23,0,123437,336780
8494,Rural,No Education,Male,48,3,-21550,191793
9965,Urban,Higher,Male,26,1,150676,364019
12999,Rural,Incomplete Primary,Male,34,6,-51719,161624
262,Urban,Incomplete Secondary,Male,18,0,225942,439285
14577,Urban,Higher,Male,22,1,75514,288857
3338,Rural,Incomplete Primary,Male,20,1,-56124,157219
15453,Rural,No Education,Male,35,9,-29966,183377
5498,Urban,Incomplete Secondary,Female,23,0,209342,422685
10256,Rural,No Education,Male,30,4,-30714,182629
4017,Rural,Incomplete Primary,Male,16,0,-22310,191033
3627,Rural,Incomplete Secondary,Female,16,0,-24247,189096
9602,Urban,Higher,Female,29,0,202399,415742
446,Urban,No Education,Male,18,0,266626,479969
6753,Rural,Incomplete Primary,Male,15,0,-97302,116041
5112,Urban,Complete Primary,Female,23,0,137958,351301
5966,Urban,Higher,Male,40,3,251941,465284
7821,Rural,Incomplete Primary,Female,21,1,-126198,87145
7841,Rural,No Education,Female,17,0,-89520,123823
13140,Rural,No Education,Female,27,3,-35709,177634
3556,Urban,Incomplete Secondary,Male,25,0,272371,485714
2195,Rural,Incomplete Primary,Male,25,3,-44413,168930
8535,Rural,No Education,Male,36,7,-42287,171056
7339,Rural,No Education,Male,29,2,-66140,147203
13422,Urban,Incomplete Secondary,Female,18,0,68135,281478
3368,Urban,Higher,Female,24,0,192819,406162
10422,Rural,Incomplete Primary,Female,32,6,-74115,139228
2868,Rural,Incomplete Primary,Male,25,1,-25045,188298
2527,Urban,No Education,Female,22,0,218742,432085
10426,Rural,No Education,Male,40,3,-63417,149926
6841,Urban,Complete Primary,Male,29,2,195782,409125
8687,Urban,Incomplete Secondary,Female,22,0,-16884,196459
10703,Rural,No Education,Male,20,1,-38029,175314
1169,Urban,Incomplete Primary,Female,15,0,117312,330655
7945,Rural,Higher,Male,22,2,-15728,197615
4145,Urban,Incomplete Secondary,Female,28,0,237780,451123
15572,Rural,Incomplete Primary,Male,17,0,-32872,180471
3150,Rural,Incomplete Secondary,Male,21,1,-34248,179095
881,Rural,No Education,Female,30,5,-151877,61466
6748,Rural,No Education,Male,20,1,-93597,119746
7573,Rural,Incomplete Primary,Male,16,0,-34313,179030
14999,Rural,Incomplete Primary,Male,25,1,-17536,195807
1468,Urban,Higher,Female,19,0,138965,352308
15516,Urban,Incomplete Secondary,Male,24,0,173013,386356
11455,Rural,No Education,Male,23,1,-59452,153891
6538,Rural,No Education,Male,30,5,-70889,142454
453,Urban,Complete Secondary,Male,26,0,272120,485463
4138,Rural,Incomplete Primary,Male,15,0,-8418,204925
3040,Rural,Complete Primary,Male,22,0,-32101,181242
13903,Rural,No Education,Male,40,8,-47525,165818
8815,Urban,Incomplete Primary,Male,18,0,52148,265491
10727,Urban,Complete Secondary,Female,20,0,97296,310639
580,Urban,Incomplete Primary,Female,29,0,114770,328113
6572,Rural,No Education,Female,22,0,-46823,166520
7468,Urban,Incomplete Primary,Female,47,3,150550,363893
11526,Rural,No Education,Male,25,2,-72200,141143
9256,Rural,No Education,Male,20,0,-41293,172050
12704,Rural,No Education,Male,23,1,-34365,178978
4158,Urban,Incomplete Secondary,Male,35,1,210159,423502
6350,Rural,No Education,Male,25,2,-32211,181132
403,Urban,Incomplete Secondary,Female,22,1,107217,320560
4429,Rural,Incomplete Primary,Male,23,1,-24008,189335
3058,Rural,No Education,Male,24,2,-41721,171622
7061,Urban,Incomplete Secondary,Male,18,0,170777,384120
165,Rural,No Education,Male,42,8,-121459,91884
10516,Rural,Incomplete Primary,Male,15,0,-10738,202605
3318,Rural,Incomplete Primary,Male,15,0,-28530,184813
7866,Rural,No Education,Female,33,3,-61763,151580
9258,Rural,No Education,Male,28,1,-33192,180151
6852,Rural,No Education,Female,18,0,-132909,80434
1848,Rural,No Education,Male,48,6,-42349,170994
12366,Rural,No Education,Male,26,1,-40008,173335
1335,Urban,Higher,Female,29,1,208749,422092
13856,Rural,No Education,Male,25,3,-32119,181224
10780,Rural,Incomplete Primary,Male,25,3,-58191,155152
13616,Urban,Higher,Female,22,0,268675,482018
6998,Rural,Incomplete Primary,Male,17,1,-67786,145557
707,Rural,No Education,Male,24,4,-60135,153208
3492,Urban,No Education,Male,45,4,163108,376451
4574,Rural,Complete Secondary,Male,21,0,5849,219192
10761,Urban,Incomplete Secondary,Female,20,0,90181,303524
7707,Rural,No Education,Male,35,8,-72931,140412
7055,Urban,Complete Secondary,Male,27,1,-14237,199106
5581,Urban,Incomplete Primary,Male,16,0,106189,319532
3152,Rural,No Education,Male,46,9,-91008,122335
15041,Rural,No Education,Male,28,5,-57472,155871
14697,Urban,Incomplete Secondary,Female,18,0,62707,276050
4023,Rural,No Education,Male,30,5,-59818,153525
9288,Rural,Incomplete Primary,Male,20,1,18867,232210
10492,Rural,Incomplete Primary,Male,21,1,-63915,149428
10874,Urban,Higher,Female,19,0,76270,289613
2430,Rural,No Education,Female,19,1,-126296,87047
247,Urban,Incomplete Secondary,Male,26,0,206430,419773
3816,Urban,Incomplete Primary,Male,25,2,165977,379320
13384,Urban,Incomplete Primary,Male,23,2,75225,288568
2263,Rural,No Education,Male,36,7,-100702,112641
836,Rural,Incomplete Primary,Male,28,2,-13065,200278
1174,Rural,No Education,Male,28,3,-24010,189333
6438,Rural,No Education,Female,49,2,-54178,159165
14956,Rural,No Education,Female,16,0,-82848,130495
9060,Rural,Incomplete Primary,Male,28,0,-36666,176677
10057,Rural,No Education,Male,20,1,-72009,141334
5290,Rural,Incomplete Primary,Male,15,0,3619,216962
8099,Rural,No Education,Male,40,6,-49321,164022
13237,Rural,No Education,Female,34,8,-121593,91750
251,Urban,Incomplete Primary,Male,38,0,174139,387482
8305,Rural,No Education,Male,42,6,-54062,159281
7953,Rural,Incomplete Primary,Male,15,0,-27325,186018
15535,Urban,Higher,Male,46,3,225019,438362
7335,Urban,Higher,Female,36,0,203720,417063
2794,Rural,No Education,Male,35,5,36126,249469
7796,Urban,Incomplete Secondary,Female,29,0,-7805,205538
13388,Urban,Higher,Male,31,0,94316,307659
3408,Rural,No Education,Male,25,3,-54811,158532
9213,Urban,Incomplete Secondary,Male,17,0,120711,334054
7423,Rural,Incomplete Primary,Male,30,4,-27026,186317
14285,Urban,Incomplete Primary,Female,28,0,-49960,163383
12581,Urban,No Education,Male,22,3,-7838,205505
5630,Rural,No Education,Female,34,5,-98858,114485
4003,Rural,No Education,Female,27,3,-56634,156709
9120,Rural,No Education,Male,36,4,-45887,167456
4754,Rural,Incomplete Primary,Female,16,0,-55967,157376
15504,Rural,No Education,Male,25,4,-85591,127752
4197,Rural,No Education,Male,35,7,-132892,80451
3682,Rural,No Education,Male,32,0,-74445,138898
3020,Rural,No Education,Female,29,4,-14365,198978
4311,Rural,No Education,Male,18,0,-117324,96019
7449,Urban,Incomplete Secondary,Female,41,3,182665,396008
8495,Rural,Incomplete Primary,Male,17,0,-21550,191793
3986,Rural,Incomplete Secondary,Female,21,1,-43997,169346
9196,Rural,No Education,Male,40,8,-48467,164876
2570,Urban,Incomplete Primary,Female,38,2,139486,352829
11226,Urban,Higher,Female,23,0,134596,347939
4278,Rural,Incomplete Primary,Male,20,0,-59442,153901
3667,Urban,Higher,Female,29,0,227349,440692
15538,Urban,Higher,Male,26,0,195018,408361
2447,Rural,Incomplete Primary,Male,41,5,-62283,151060
6822,Rural,Incomplete Primary,Female,15,0,-60419,152924
8345,Rural,Incomplete Secondary,Female,31,3,-59843,153500
6521,Rural,No Education,Male,24,3,-92655,120688
12029,Rural,No Education,Female,48,4,-35149,178194
3173,Rural,Incomplete Secondary,Male,20,0,-75475,137868
1224,Rural,No Education,Female,45,8,-102626,110717
545,Rural,No Education,Male,29,5,-18004,195339
1205,Rural,No Education,Male,32,1,16640,229983
8608,Rural,No Education,Male,28,2,-44098,169245
7243,Rural,Incomplete Primary,Female,26,1,-6096,207247
2638,Urban,Higher,Male,32,2,161592,374935
8605,Rural,No Education,Male,31,4,-70723,142620
13059,Urban,Complete Secondary,Female,29,1,97837,311180
12826,Rural,Incomplete Secondary,Male,17,0,-41597,171746
13698,Rural,No Education,Male,17,0,-94670,118673
878,Rural,No Education,Female,34,5,-136031,77312
15291,Rural,No Education,Male,30,3,-114252,99091
4380,Rural,Incomplete Primary,Male,27,4,-28006,185337
12625,Rural,No Education,Male,30,7,-65632,147711
3909,Rural,Incomplete Secondary,Male,18,0,-43900,169443
7689,Urban,Higher,Male,22,0,140241,353584
6497,Urban,Incomplete Primary,Male,24,1,88695,302038
13554,Rural,Incomplete Primary,Male,17,1,-49208,164135
15033,Rural,Incomplete Primary,Male,39,7,-51810,161533
8076,Rural,No Education,Male,25,3,-81509,131834
6965,Urban,Incomplete Secondary,Male,20,0,143665,357008
6480,Rural,No Education,Male,35,8,-54660,158683
4712,Urban,Incomplete Primary,Male,20,0,92992,306335
11772,Rural,Incomplete Primary,Male,17,0,-16177,197166
14458,Rural,No Education,Male,40,5,-37690,175653
2683,Urban,Higher,Male,30,0,260236,473579
12023,Rural,No Education,Male,32,2,-25116,188227
2509,Rural,Incomplete Secondary,Female,27,4,-80511,132832
4315,Rural,No Education,Female,20,1,-128991,84352
12032,Rural,No Education,Male,29,3,-58307,155036
8889,Rural,Incomplete Primary,Female,40,2,-73659,139684
5357,Rural,No Education,Female,43,5,-23492,189851
6640,Urban,Incomplete Primary,Male,15,0,258669,472012
5973,Urban,Higher,Male,26,2,253373,466716
3735,Urban,Incomplete Secondary,Male,15,0,113541,326884
9280,Rural,No Education,Female,30,3,-33209,180134
7788,Urban,Incomplete Primary,Female,15,0,118027,331370
13399,Urban,Higher,Male,21,0,139774,353117
1877,Rural,Incomplete Primary,Male,18,0,-58650,154693
9384,Urban,No Education,Female,42,3,107041,320384
5263,Rural,No Education,Male,32,5,-42126,171217
5160,Rural,Incomplete Primary,Male,28,1,-61299,152044
14137,Urban,Incomplete Secondary,Female,27,2,173884,387227
9691,Rural,Incomplete Secondary,Male,21,0,-29081,184262
760,Rural,No Education,Male,29,4,-13856,199487
5482,Rural,Complete Primary,Male,16,0,-51224,162119
655,Urban,Incomplete Primary,Female,15,0,136668,350011
5813,Urban,Incomplete Secondary,Male,16,0,250415,463758
5289,Rural,No Education,Male,35,4,3619,216962
2893,Rural,Higher,Male,22,0,-32076,181267
5637,Rural,No Education,Male,40,7,-48563,164780
3045,Rural,Incomplete Secondary,Female,29,1,-17493,195850
10656,Urban,No Education,Female,20,1,-14754,198589
7319,Urban,Complete Secondary,Female,38,0,212563,425906
6160,Rural,Incomplete Primary,Male,19,0,-61487,151856
9071,Rural,No Education,Male,36,4,-77136,136207
6023,Rural,Incomplete Secondary,Male,18,0,-27602,185741
5093,Urban,Incomplete Primary,Male,49,4,209511,422854
13802,Rural,No Education,Male,24,3,-65628,147715
15365,Rural,Incomplete Primary,Male,20,0,-35335,178008
1132,Urban,Incomplete Secondary,Female,17,0,200282,413625
3660,Urban,Higher,Female,25,0,137785,351128
12185,Urban,Incomplete Secondary,Male,18,0,34015,247358
2664,Urban,Incomplete Primary,Male,22,0,246153,459496
14381,Rural,No Education,Male,42,6,-95216,118127
5379,Rural,Incomplete Primary,Male,16,0,-3368,209975
5534,Rural,No Education,Male,34,5,-30951,182392
15118,Rural,No Education,Male,30,3,-67777,145566
11488,Urban,Incomplete Primary,Male,26,0,203936,417279
13310,Urban,Higher,Male,22,0,203103,416446
9004,Rural,No Education,Male,37,8,-39820,173523
9773,Urban,Incomplete Secondary,Female,37,1,134266,347609
2881,Rural,Incomplete Secondary,Male,22,0,-17726,195617
5840,Rural,No Education,Female,26,3,-83635,129708
3382,Urban,Incomplete Secondary,Female,17,0,187594,400937
4958,Urban,Incomplete Primary,Female,15,0,108512,321855
11157,Rural,No Education,Female,44,5,-56165,157178
5721,Urban,Complete Secondary,Female,20,0,239822,453165
12296,Rural,No Education,Male,30,6,-51774,161569
943,Rural,Incomplete Primary,Male,41,6,-23747,189596
3236,Urban,Incomplete Secondary,Male,16,0,169875,383218
3258,Rural,Incomplete Primary,Female,15,0,-60663,152680
11861,Rural,No Education,Male,39,7,-56180,157163
11599,Rural,Incomplete Secondary,Male,22,1,-76002,137341
8369,Rural,No Education,Female,24,0,-92830,120513
309,Rural,No Education,Male,40,5,-78102,135241
1566,Urban,Complete Secondary,Male,47,3,258328,471671
6728,Urban,No Education,Female,40,4,-33788,179555
2136,Urban,Incomplete Primary,Male,22,0,79205,292548
9255,Rural,No Education,Male,47,5,-41293,172050
13796,Rural,Incomplete Primary,Male,24,2,-67014,146329
9050,Rural,Incomplete Secondary,Female,20,0,-3169,210174
9070,Rural,Incomplete Primary,Male,31,4,-45782,167561
15038,Rural,No Education,Male,30,3,-44235,169108
7394,Urban,Incomplete Primary,Male,17,0,199013,412356
2277,Urban,Incomplete Secondary,Male,17,0,126896,340239
7073,Urban,Higher,Female,26,0,196125,409468
15620,Rural,Incomplete Primary,Male,15,0,-68394,144949
2624,Urban,Incomplete Primary,Male,22,0,171702,385045
10088,Rural,Incomplete Primary,Male,16,0,-15225,198118
14376,Rural,Higher,Male,31,4,-31650,181693
232,Urban,No Education,Male,40,1,264593,477936
8372,Rural,No Education,Male,38,7,-91671,121672
11317,Urban,No Education,Female,28,2,97410,310753
738,Urban,No Education,Female,38,0,124578,337921
15089,Rural,Incomplete Primary,Male,15,0,-58803,154540
8881,Rural,No Education,Female,25,1,-4256,209087
8217,Urban,Complete Primary,Male,20,1,232456,445799
9631,Rural,No Education,Male,20,1,-26248,187095
15155,Urban,Incomplete Secondary,Male,17,0,77225,290568
11052,Rural,Incomplete Primary,Male,15,0,-51812,161531
5706,Urban,Incomplete Primary,Female,25,0,87759,301102
8887,Rural,Incomplete Primary,Male,26,2,-59625,153718
5936,Rural,No Education,Female,24,2,-68294,145049
6496,Urban,Incomplete Primary,Female,22,0,132796,346139
756,Urban,Complete Secondary,Female,42,0,201302,414645
8614,Rural,No Education,Male,22,2,-74415,138928
14733,Urban,Incomplete Primary,Female,43,2,233688,447031
8120,Rural,Incomplete Primary,Male,19,0,-58152,155191
11860,Rural,No Education,Male,32,0,-64971,148372
6201,Rural,No Education,Male,33,2,-68936,144407
10006,Rural,No Education,Male,37,6,-36076,177267
70,Rural,No Education,Female,38,5,-129968,83375
5368,Rural,Complete Primary,Male,16,0,-36966,176377
8085,Rural,No Education,Male,42,12,-101314,112029
5683,Rural,No Education,Male,33,3,-77651,135692
1681,Urban,Higher,Female,39,3,205842,419185
11160,Rural,Incomplete Secondary,Male,20,0,-44873,168470
5962,Urban,Incomplete Primary,Female,33,1,239098,452441
2604,Rural,Incomplete Primary,Male,17,0,-23454,189889
7869,Rural,Complete Primary,Male,18,0,-25156,188187
9244,Rural,Incomplete Secondary,Male,19,0,-31603,181740
12168,Rural,Incomplete Primary,Male,21,1,-13891,199452
9451,Urban,Incomplete Primary,Female,18,0,106718,320061
2284,Urban,Incomplete Primary,Female,18,1,127704,341047
3733,Urban,Incomplete Secondary,Male,17,0,53906,267249
10139,Urban,Incomplete Secondary,Male,25,1,100264,313607
14777,Urban,Incomplete Secondary,Female,16,0,170847,384190
13212,Urban,Incomplete Primary,Female,15,0,179041,392384
6621,Urban,No Education,Male,38,5,97172,310515
8853,Rural,No Education,Male,23,0,9323,222666
5128,Urban,Incomplete Primary,Male,16,0,286985,500328
1546,Urban,No Education,Female,32,1,107158,320501
740,Urban,Incomplete Secondary,Female,21,0,162786,376129
12019,Rural,No Education,Male,37,4,-52171,161172
13673,Rural,No Education,Male,45,6,-53519,159824
6985,Rural,No Education,Male,15,0,-53390,159953
6796,Rural,No Education,Male,36,6,-32335,181008
3519,Urban,Higher,Female,28,0,181047,394390
13255,Rural,No Education,Male,40,5,-23756,189587
774,Rural,No Education,Male,38,6,-129596,83747
866,Rural,No Education,Male,40,9,-35638,177705
5201,Rural,Incomplete Primary,Male,27,3,-41956,171387
12392,Rural,Incomplete Primary,Male,18,0,-48487,164856
642,Urban,Incomplete Primary,Female,15,0,183798,397141
10551,Rural,Incomplete Primary,Female,20,1,-74370,138973
8964,Urban,Higher,Female,49,0,218854,432197
3204,Rural,Incomplete Primary,Male,15,0,-54843,158500
7289,Rural,No Education,Male,25,3,-72540,140803
5205,Rural,No Education,Female,32,3,-10776,202567
15018,Rural,No Education,Female,34,5,-74647,138696
6924,Urban,Higher,Male,21,0,130849,344192
15509,Urban,Higher,Female,31,4,198622,411965
11083,Urban,No Education,Male,15,0,55650,268993
11624,Rural,No Education,Male,28,5,-120598,92745
15030,Rural,No Education,Female,28,3,-68614,144729
10971,Rural,Incomplete Primary,Female,20,0,-42396,170947
13761,Urban,Incomplete Secondary,Male,30,2,-54536,158807
3310,Rural,No Education,Female,32,5,-45861,167482
364,Urban,Complete Secondary,Female,47,0,208135,421478
3724,Urban,Incomplete Primary,Male,35,3,43552,256895
7671,Rural,Incomplete Secondary,Male,18,0,-39480,173863
4727,Urban,Incomplete Secondary,Female,31,0,181795,395138
2941,Rural,No Education,Male,20,1,-52309,161034
472,Rural,Incomplete Primary,Female,17,1,-34817,178526
1642,Rural,Incomplete Secondary,Female,20,0,-59921,153422
13807,Urban,Incomplete Primary,Male,20,0,17841,231184
12663,Rural,Incomplete Secondary,Male,26,3,38360,251703
1173,Rural,No Education,Male,22,3,-45312,168031
9845,Rural,Incomplete Primary,Male,18,0,-27039,186304
6086,Urban,Incomplete Secondary,Male,23,0,223496,436839
13492,Urban,No Education,Male,36,6,-205719,7624
9594,Urban,Higher,Male,18,0,155184,368527
3365,Urban,Incomplete Primary,Female,45,1,88745,302088
11210,Urban,Higher,Female,23,0,190028,403371
1411,Urban,Incomplete Primary,Male,22,0,231756,445099
10037,Urban,Incomplete Primary,Male,34,0,223504,436847
6667,Rural,No Education,Male,38,7,-24578,188765
816,Rural,No Education,Female,41,6,-72750,140593
6501,Urban,Incomplete Secondary,Female,19,0,122256,335599
7323,Urban,No Education,Male,35,3,134260,347603
2132,Urban,Incomplete Primary,Male,28,0,210727,424070
1798,Rural,No Education,Male,47,4,-86366,126977
7728,Rural,Incomplete Primary,Female,15,0,-107034,106309
4576,Rural,Incomplete Primary,Female,25,1,-57398,155945
5191,Rural,No Education,Female,25,5,-87418,125925
8168,Rural,No Education,Female,38,4,-48649,164694
3123,Rural,Incomplete Secondary,Male,30,0,-35435,177908
5366,Rural,No Education,Male,41,5,-50988,162355
4276,Rural,No Education,Female,25,1,-40114,173229
14546,Rural,No Education,Male,25,3,-56011,157332
3090,Rural,No Education,Male,17,1,-113584,99759
9586,Urban,Complete Secondary,Male,34,2,125974,339317
15659,Urban,No Education,Female,30,2,101920,315263
10069,Rural,No Education,Male,23,2,-61729,151614
5254,Rural,No Education,Male,32,5,-63495,149848
14126,Urban,Incomplete Primary,Male,27,2,118498,331841
1533,Urban,Incomplete Secondary,Female,25,0,140910,354253
8867,Rural,Incomplete Primary,Male,20,0,6119,219462
2832,Rural,Incomplete Primary,Male,18,0,-22334,191009
8270,Rural,No Education,Male,44,7,-4273,209070
14413,Rural,Incomplete Primary,Male,23,1,-60758,152585
8910,Rural,No Education,Male,18,0,-69146,144197
11967,Rural,Incomplete Primary,Male,17,0,-59170,154173
8875,Rural,No Education,Male,22,2,-32040,181303
1300,Rural,No Education,Male,25,6,-61573,151770
6274,Rural,Higher,Male,22,0,-41321,172022
5500,Urban,Higher,Male,28,3,234749,448092
15067,Rural,No Education,Female,20,2,-116834,96509
14706,Urban,Incomplete Primary,Female,39,5,126530,339873
12568,Urban,No Education,Female,19,0,-38286,175057
1481,Urban,Incomplete Secondary,Male,29,1,153340,366683
1602,Rural,No Education,Female,25,2,-88281,125062
5092,Rural,No Education,Male,23,2,-116164,97179
7068,Urban,Complete Primary,Male,20,0,252271,465614
9680,Rural,Incomplete Secondary,Male,16,0,-52180,161163
3662,Urban,Incomplete Secondary,Male,35,0,130785,344128
11789,Urban,Incomplete Secondary,Male,39,2,136734,350077
4826,Rural,No Education,Male,45,8,-50610,162733
5681,Rural,No Education,Male,28,4,34489,247832
398,Urban,No Education,Male,48,5,99836,313179
12178,Rural,Incomplete Primary,Male,34,8,-41590,171753
2507,Rural,Incomplete Primary,Male,45,3,-65210,148133
10329,Urban,Higher,Male,22,0,77576,290919
9625,Rural,No Education,Male,28,4,-38950,174393
3011,Rural,Incomplete Primary,Male,24,3,-31905,181438
10706,Rural,Incomplete Primary,Male,20,1,-46447,166896
724,Rural,No Education,Male,25,2,-61555,151788
301,Rural,Incomplete Primary,Male,28,2,4352,217695
13184,Rural,No Education,Male,35,5,-60288,153055
9331,Urban,Incomplete Primary,Female,39,4,144454,357797
7329,Urban,Higher,Male,32,0,206430,419773
4186,Urban,No Education,Male,18,2,-38729,174614
14124,Urban,Incomplete Secondary,Female,29,0,142165,355508
14115,Rural,No Education,Male,28,5,-52182,161161
15009,Rural,Higher,Male,24,0,-18023,195320
4583,Rural,No Education,Male,28,2,-59938,153405
