UniqueID,Residence,Education,HouseHeadSex,Age,NumChild,WealthIndexOriginal,WealthIndex
8179,Rural,No Education,Male,17,0,-94402,118941
8180,Rural,No Education,Female,35,2,-73819,139524
8181,Rural,No Education,Female,20,0,-47155,166188
8182,Rural,No Education,Male,32,4,-48872,164471
8183,Rural,No Education,Male,30,3,-47548,165795
8184,Rural,No Education,Male,30,3,-34684,178659
8185,Rural,No Education,Male,32,3,-37869,175474
8186,Rural,No Education,Male,26,2,-43332,170011
8187,Rural,Incomplete Primary,Male,20,0,-55218,158125
8188,Rural,No Education,Female,30,3,-62404,150939
8189,Rural,No Education,Male,21,1,-51879,161464
8190,Rural,Incomplete Primary,Male,25,2,-26251,187092
8191,Rural,No Education,Male,31,5,-26117,187226
8192,Rural,Incomplete Primary,Male,20,0,-58003,155340
8193,Rural,No Education,Male,32,5,-48253,165090
8194,Rural,No Education,Male,40,8,-36008,177335
8195,Rural,No Education,Male,35,6,-61890,151453
8196,Rural,Incomplete Primary,Female,28,2,-65067,148276
8197,Rural,No Education,Male,48,8,-42821,170522
8198,Rural,Incomplete Primary,Male,20,1,-43833,169510
8199,Rural,Incomplete Primary,Male,35,9,-67401,145942
8200,Rural,No Education,Male,45,4,-60977,152366
8201,Rural,No Education,Male,41,5,-49911,163432
8202,Rural,Incomplete Primary,Male,17,0,-49911,163432
8203,Rural,No Education,Male,30,4,-56304,157039
8204,Rural,No Education,Male,27,4,-33919,179424
8205,Rural,No Education,Male,24,2,-36213,177130
8206,Rural,No Education,Male,25,4,-63519,149824
8207,Rural,No Education,Male,46,7,-53406,159937
8208,Rural,No Education,Female,25,0,-65716,147627
8209,Rural,No Education,Male,30,4,-61941,151402
8210,Urban,Higher,Female,33,0,156753,370096
8211,Urban,Incomplete Secondary,Female,30,0,156753,370096
8212,Urban,No Education,Male,28,2,116732,330075
8213,Urban,Incomplete Primary,Male,17,0,205462,418805
8214,Urban,No Education,Male,35,0,140771,354114
8215,Urban,No Education,Male,22,0,140771,354114
8216,Urban,Complete Primary,Male,27,1,135925,349268
8217,Urban,Complete Primary,Male,20,1,232456,445799
8218,Urban,Complete Primary,Female,19,0,125760,339103
8219,Urban,Incomplete Secondary,Male,43,4,240804,454147
8220,Urban,Higher,Male,23,0,240804,454147
8221,Urban,Incomplete Primary,Male,16,0,240804,454147
8222,Urban,Incomplete Primary,Female,45,4,213561,426904
8223,Urban,Higher,Male,29,1,175693,389036
8224,Urban,Incomplete Primary,Male,17,0,175693,389036
8225,Urban,Incomplete Primary,Female,40,2,139486,352829
8226,Urban,Higher,Female,20,0,139486,352829
8227,Urban,Incomplete Primary,Female,34,0,162253,375596
8228,Urban,Incomplete Primary,Female,32,0,162253,375596
8229,Urban,Incomplete Primary,Female,20,0,105553,318896
8230,Urban,Incomplete Primary,Female,19,0,105553,318896
8231,Urban,Incomplete Primary,Female,45,2,200478,413821
8232,Urban,Incomplete Secondary,Female,38,0,81954,295297
8233,Urban,Incomplete Secondary,Female,30,3,181723,395066
8234,Urban,Higher,Female,28,0,181723,395066
8235,Urban,Incomplete Primary,Male,15,0,68965,282308
8236,Urban,No Education,Male,47,1,102509,315852
8237,Urban,Incomplete Primary,Male,28,2,140624,353967
8238,Urban,Incomplete Primary,Female,42,5,122766,336109
8239,Urban,Complete Primary,Female,19,0,122766,336109
8240,Urban,Complete Primary,Male,35,5,189846,403189
8241,Urban,Complete Primary,Male,16,0,189846,403189
8242,Urban,Higher,Female,31,1,236954,450297
8243,Urban,Complete Primary,Male,38,2,156753,370096
8244,Urban,Incomplete Secondary,Male,17,0,156753,370096
8245,Urban,Incomplete Primary,Male,26,1,149454,362797
8246,Urban,Higher,Male,28,1,237428,450771
8247,Urban,Incomplete Secondary,Male,19,0,237428,450771
8248,Urban,Incomplete Primary,Male,17,0,237428,450771
8249,Rural,No Education,Female,44,5,-14520,198823
8250,Rural,Incomplete Primary,Female,20,1,-14520,198823
8251,Rural,No Education,Male,42,6,-5964,207379
8252,Rural,Incomplete Secondary,Male,22,1,-5964,207379
8253,Rural,No Education,Male,34,3,26987,240330
8254,Rural,No Education,Male,44,6,-49104,164239
8255,Rural,No Education,Female,28,4,-52825,160518
8256,Rural,Incomplete Primary,Male,25,2,-61109,152234
8257,Rural,Incomplete Primary,Female,22,0,-32773,180570
8258,Rural,No Education,Female,48,4,-49430,163913
8259,Rural,No Education,Male,39,7,-20033,193310
8260,Rural,Incomplete Primary,Male,22,1,-33319,180024
8261,Rural,Incomplete Primary,Female,30,1,28500,241843
8262,Rural,No Education,Female,19,1,-53775,159568
8263,Rural,Incomplete Secondary,Male,27,2,-14969,198374
8264,Rural,No Education,Male,29,3,37110,250453
8265,Rural,Incomplete Secondary,Male,31,3,36215,249558
8266,Rural,Incomplete Secondary,Male,22,1,-40429,172914
8267,Rural,Incomplete Primary,Male,24,1,-15135,198208
8268,Rural,Incomplete Secondary,Female,27,2,-15114,198229
8269,Rural,No Education,Female,25,0,-37605,175738
8270,Rural,No Education,Male,44,7,-4273,209070
8271,Rural,Incomplete Secondary,Male,18,0,-4273,209070
8272,Rural,Incomplete Primary,Male,15,0,-4273,209070
8273,Rural,No Education,Male,32,6,-52297,161046
8274,Rural,No Education,Female,37,5,-49855,163488
8275,Rural,Incomplete Primary,Female,20,0,-49855,163488
8276,Rural,No Education,Male,43,4,-232,213111
8277,Rural,No Education,Female,18,0,-39300,174043
8278,Rural,No Education,Male,41,7,-52738,160605
8279,Rural,Incomplete Secondary,Male,17,0,-52738,160605
8280,Rural,No Education,Female,47,6,-69335,144008
8281,Rural,No Education,Male,39,5,-65846,147497
8282,Rural,Incomplete Secondary,Male,15,0,-65846,147497
8283,Rural,No Education,Male,39,6,-40964,172379
8284,Rural,Incomplete Secondary,Male,16,0,-40964,172379
8285,Rural,No Education,Female,36,2,-39532,173811
8286,Rural,No Education,Male,42,5,-56736,156607
8287,Rural,No Education,Male,40,5,-14407,198936
8288,Rural,Incomplete Secondary,Male,19,0,-46023,167320
8289,Rural,Incomplete Secondary,Male,16,0,-46023,167320
8290,Rural,No Education,Female,38,1,-80348,132995
8291,Rural,Complete Primary,Female,15,0,-80348,132995
8292,Rural,No Education,Female,35,3,-62594,150749
8293,Rural,Incomplete Primary,Male,27,2,-49963,163380
8294,Rural,Incomplete Secondary,Male,18,0,-33739,179604
8295,Rural,No Education,Male,31,3,-43145,170198
8296,Rural,No Education,Female,39,5,-58912,154431
8297,Rural,No Education,Female,30,1,-58912,154431
8298,Rural,Complete Secondary,Male,24,1,-70177,143166
8299,Rural,No Education,Female,49,3,-67064,146279
8300,Rural,Incomplete Secondary,Female,17,0,-67064,146279
8301,Rural,Incomplete Secondary,Female,17,0,-22162,191181
8302,Rural,Incomplete Secondary,Male,16,0,-41351,171992
8303,Rural,Incomplete Secondary,Male,20,0,-28712,184631
8304,Rural,Incomplete Secondary,Male,17,0,-28712,184631
8305,Rural,No Education,Male,42,6,-54062,159281
8306,Rural,Incomplete Secondary,Male,23,0,-54062,159281
8307,Rural,Incomplete Secondary,Male,19,0,-54062,159281
8308,Rural,Incomplete Secondary,Male,16,0,-49400,163943
8309,Rural,No Education,Male,35,2,-41995,171348
8310,Rural,No Education,Male,40,9,-51415,161928
8311,Rural,No Education,Male,16,0,-51415,161928
8312,Rural,No Education,Male,25,3,-66273,147070
8313,Rural,No Education,Male,40,4,-47346,165997
8314,Rural,No Education,Male,17,0,-47346,165997
8315,Rural,No Education,Male,18,1,-47346,165997
8316,Rural,No Education,Male,16,0,-54665,158678
8317,Rural,No Education,Male,27,3,-65371,147972
8318,Rural,No Education,Male,22,0,-65371,147972
8319,Rural,No Education,Male,19,0,-65371,147972
8320,Rural,No Education,Male,16,0,-65371,147972
8321,Rural,No Education,Male,18,0,-54737,158606
8322,Rural,No Education,Male,16,0,-54737,158606
8323,Rural,No Education,Male,20,0,-54737,158606
8324,Rural,No Education,Male,18,0,-88701,124642
8325,Rural,No Education,Male,26,0,-75324,138019
8326,Rural,No Education,Male,20,0,-75324,138019
8327,Rural,Incomplete Primary,Male,18,0,-75324,138019
8328,Rural,No Education,Female,30,2,-78751,134592
8329,Rural,No Education,Male,47,0,-47522,165821
8330,Rural,No Education,Male,30,0,-70188,143155
8331,Rural,No Education,Female,37,4,-72637,140706
8332,Rural,No Education,Female,22,0,-52980,160363
8333,Rural,No Education,Female,20,0,-52980,160363
8334,Rural,No Education,Female,25,0,-74865,138478
8335,Rural,No Education,Male,45,2,-75434,137909
8336,Rural,No Education,Male,34,5,-71217,142126
8337,Rural,No Education,Male,37,7,-58626,154717
8338,Rural,No Education,Male,17,0,-58626,154717
8339,Rural,Incomplete Primary,Male,16,0,-57681,155662
8340,Rural,No Education,Male,22,0,-50278,163065
8341,Rural,No Education,Female,24,0,-74608,138735
8342,Rural,Higher,Male,27,4,-8575,204768
8343,Rural,Incomplete Secondary,Male,36,6,-63370,149973
8344,Rural,Complete Primary,Female,26,4,-79917,133426
8345,Rural,Incomplete Secondary,Female,31,3,-59843,153500
8346,Rural,No Education,Female,31,5,-59843,153500
8347,Rural,No Education,Female,40,0,-59843,153500
8348,Rural,Complete Secondary,Male,32,5,-79325,134018
8349,Rural,Complete Primary,Female,33,1,-80183,133160
8350,Rural,Incomplete Primary,Female,44,2,-77365,135978
8351,Rural,Higher,Female,38,4,-66033,147310
8352,Rural,Complete Primary,Female,17,0,-66033,147310
8353,Rural,Incomplete Secondary,Female,38,4,-57335,156008
8354,Rural,Complete Primary,Male,37,7,-69414,143929
8355,Rural,No Education,Female,35,6,-85245,128098
8356,Rural,Incomplete Primary,Female,15,0,-55354,157989
8357,Rural,Complete Primary,Male,28,4,-57428,155915
8358,Rural,No Education,Female,35,5,-96209,117134
8359,Rural,Incomplete Primary,Female,15,0,-84067,129276
8360,Rural,No Education,Male,22,2,-89390,123953
8361,Rural,Incomplete Primary,Female,16,0,-106552,106791
8362,Rural,No Education,Female,32,5,-113364,99979
8363,Rural,No Education,Male,28,4,-132748,80595
8364,Rural,No Education,Female,47,5,-93251,120092
8365,Rural,Incomplete Primary,Female,15,0,-93251,120092
8366,Rural,No Education,Female,29,5,-102220,111123
8367,Rural,No Education,Male,22,3,-121692,91651
8368,Rural,No Education,Female,17,2,-105149,108194
8369,Rural,No Education,Female,24,0,-92830,120513
8370,Rural,No Education,Male,35,6,-127515,85828
8371,Rural,No Education,Male,19,2,-127515,85828
8372,Rural,No Education,Male,38,7,-91671,121672
8373,Rural,No Education,Female,28,4,-87301,126042
8374,Rural,Incomplete Primary,Female,15,0,-113889,99454
8375,Rural,No Education,Male,24,5,-82338,131005
8376,Rural,No Education,Female,15,0,-90950,122393
8377,Rural,Incomplete Primary,Male,18,0,-118727,94616
8378,Rural,No Education,Female,45,4,-94931,118412
8379,Rural,No Education,Female,15,0,-94931,118412
8380,Rural,Incomplete Primary,Male,48,6,-13637,199706
8381,Rural,Incomplete Primary,Male,23,0,-13637,199706
8382,Rural,Incomplete Primary,Male,15,0,-13637,199706
8383,Rural,Incomplete Primary,Male,15,0,-14899,198444
8384,Rural,No Education,Male,21,0,-20374,192969
8385,Rural,Incomplete Primary,Male,31,2,-25491,187852
8386,Rural,Incomplete Secondary,Male,31,0,-25491,187852
8387,Rural,Incomplete Primary,Male,18,0,-42532,170811
8388,Rural,Incomplete Primary,Male,26,1,-69442,143901
8389,Rural,Incomplete Primary,Male,21,1,-59362,153981
8390,Rural,No Education,Male,37,3,-25511,187832
8391,Rural,Incomplete Primary,Male,49,6,-34678,178665
8392,Rural,Incomplete Primary,Male,15,0,-34678,178665
8393,Rural,Incomplete Primary,Male,42,5,-32077,181266
8394,Rural,Complete Primary,Male,21,0,-8093,205250
8395,Rural,Incomplete Secondary,Male,28,1,-27685,185658
8396,Rural,No Education,Male,38,4,-45135,168208
8397,Rural,Incomplete Primary,Male,17,0,-45135,168208
8398,Rural,Incomplete Primary,Male,47,4,-29227,184116
8399,Rural,Complete Primary,Male,34,4,2735,216078
8400,Rural,Incomplete Primary,Male,46,4,-21158,192185
8401,Rural,Incomplete Primary,Male,44,3,-44595,168748
8402,Rural,No Education,Male,40,4,-38950,174393
8403,Rural,Incomplete Primary,Male,32,4,-23136,190207
8404,Rural,Incomplete Primary,Female,44,1,-10766,202577
8405,Rural,No Education,Male,47,0,-49742,163601
8406,Rural,Incomplete Primary,Male,40,4,14522,227865
8407,Rural,Incomplete Primary,Male,25,2,-71087,142256
8408,Rural,No Education,Male,30,5,-63834,149509
8409,Rural,No Education,Female,35,5,-99124,114219
8410,Rural,No Education,Male,45,4,-83773,129570
8411,Rural,No Education,Male,30,4,-89595,123748
8412,Rural,Incomplete Primary,Male,22,1,-89595,123748
8413,Rural,Incomplete Primary,Male,15,0,-89595,123748
8414,Rural,Incomplete Primary,Male,35,3,-83117,130226
8415,Rural,Complete Primary,Male,22,2,-77971,135372
8416,Rural,Incomplete Secondary,Female,20,3,-76194,137149
8417,Rural,No Education,Male,30,4,-69516,143827
8418,Rural,Incomplete Primary,Male,22,2,-71305,142038
8419,Rural,Incomplete Primary,Male,18,0,-71305,142038
8420,Rural,Incomplete Secondary,Female,18,1,-73373,139970
8421,Rural,Incomplete Secondary,Male,20,1,-58481,154862
8422,Rural,No Education,Male,30,5,-69961,143382
8423,Rural,No Education,Female,39,6,-72433,140910
8424,Rural,Incomplete Secondary,Female,20,1,-72433,140910
8425,Rural,Incomplete Primary,Male,33,5,-77109,136234
8426,Rural,Incomplete Primary,Male,28,4,-70606,142737
8427,Rural,No Education,Male,37,6,-99850,113493
8428,Rural,No Education,Male,40,6,-46576,166767
8429,Rural,Incomplete Primary,Male,30,5,-44223,169120
8430,Rural,No Education,Male,24,1,-77869,135474
8431,Rural,No Education,Male,35,3,-35342,178001
8432,Rural,Incomplete Primary,Male,28,1,-64509,148834
8433,Rural,Incomplete Primary,Male,18,0,-64509,148834
8434,Rural,Incomplete Primary,Male,15,0,-64509,148834
8435,Rural,Incomplete Primary,Male,25,2,-28748,184595
8436,Rural,Incomplete Primary,Male,18,0,-63652,149691
8437,Rural,Incomplete Primary,Female,19,0,-69685,143658
8438,Rural,Incomplete Primary,Male,17,0,-42847,170496
8439,Rural,Incomplete Primary,Male,28,3,-59599,153744
8440,Rural,Incomplete Secondary,Male,26,1,-34906,178437
8441,Rural,Incomplete Primary,Male,26,0,-34906,178437
8442,Rural,Incomplete Secondary,Male,15,0,-34906,178437
8443,Rural,Incomplete Primary,Male,40,8,-25470,187873
8444,Rural,Incomplete Primary,Male,17,0,-25470,187873
8445,Rural,Incomplete Primary,Female,33,0,-44105,169238
8446,Rural,Incomplete Primary,Male,35,4,-25487,187856
8447,Rural,No Education,Male,26,3,-38673,174670
8448,Rural,Incomplete Secondary,Male,23,0,-22431,190912
8449,Rural,No Education,Male,36,7,-40670,172673
8450,Rural,No Education,Female,18,1,-115106,98237
8451,Rural,No Education,Female,29,1,-142526,70817
8452,Rural,No Education,Female,18,0,-142526,70817
8453,Rural,No Education,Male,24,3,-127812,85531
8454,Rural,No Education,Male,44,11,-123785,89558
8455,Rural,No Education,Male,18,0,-123785,89558
8456,Rural,No Education,Male,36,8,-129003,84340
8457,Rural,No Education,Male,20,1,-135594,77749
8458,Rural,No Education,Male,20,1,-131531,81812
8459,Rural,No Education,Male,28,4,-115927,97416
8460,Rural,No Education,Male,48,8,-146450,66893
8461,Rural,No Education,Male,17,0,-146450,66893
8462,Rural,No Education,Female,34,6,-18179,195164
8463,Rural,No Education,Female,43,3,-59679,153664
8464,Rural,Incomplete Primary,Male,30,3,-34561,178782
8465,Rural,Incomplete Primary,Male,24,2,-29798,183545
8466,Rural,No Education,Female,44,6,-45298,168045
8467,Rural,No Education,Male,43,7,-30208,183135
8468,Rural,No Education,Male,28,4,-34318,179025
8469,Rural,No Education,Male,34,4,-23415,189928
8470,Rural,No Education,Male,48,6,-45280,168063
8471,Rural,No Education,Male,32,3,-30880,182463
8472,Rural,Incomplete Primary,Male,26,0,-46980,166363
8473,Rural,No Education,Male,35,4,-49872,163471
8474,Rural,Incomplete Primary,Male,18,0,-22483,190860
8475,Rural,No Education,Male,45,6,-33614,179729
8476,Rural,Incomplete Primary,Male,16,0,-33614,179729
8477,Rural,Incomplete Primary,Male,24,2,-28273,185070
8478,Rural,Incomplete Primary,Male,25,1,-35052,178291
8479,Rural,No Education,Male,30,3,-38433,174910
8480,Rural,No Education,Male,32,3,-19566,193777
8481,Rural,Incomplete Primary,Female,41,5,-24649,188694
8482,Rural,Incomplete Primary,Male,41,5,-21179,192164
8483,Rural,Incomplete Primary,Male,25,1,-35350,177993
8484,Rural,No Education,Male,40,4,-40890,172453
8485,Rural,Complete Primary,Male,17,0,-39430,173913
8486,Rural,No Education,Male,42,5,-21499,191844
8487,Rural,No Education,Male,27,2,-38723,174620
8488,Rural,No Education,Male,44,6,-38723,174620
8489,Rural,No Education,Male,39,5,-29918,183425
8490,Rural,Incomplete Primary,Male,23,2,-30226,183117
8491,Rural,Incomplete Primary,Male,38,6,-44095,169248
8492,Rural,Incomplete Primary,Male,18,1,-44095,169248
8493,Rural,Incomplete Primary,Male,20,0,-62869,150474
8494,Rural,No Education,Male,48,3,-21550,191793
8495,Rural,Incomplete Primary,Male,17,0,-21550,191793
8496,Rural,No Education,Male,45,6,8767,222110
8497,Rural,Incomplete Secondary,Male,24,0,8767,222110
8498,Rural,Incomplete Primary,Male,16,0,8767,222110
8499,Rural,Incomplete Primary,Male,20,1,-60887,152456
8500,Rural,No Education,Male,33,3,-18295,195048
8501,Rural,No Education,Male,38,3,-57935,155408
8502,Rural,Incomplete Secondary,Female,25,0,-25653,187690
8503,Rural,Incomplete Primary,Female,16,0,-25653,187690
8504,Rural,No Education,Male,44,5,-23233,190110
8505,Rural,Incomplete Secondary,Male,17,0,-23233,190110
8506,Rural,Incomplete Primary,Male,15,0,-42606,170737
8507,Rural,No Education,Male,46,5,-2219,211124
8508,Rural,No Education,Male,42,5,-53208,160135
8509,Rural,Incomplete Primary,Male,18,0,-53208,160135
8510,Rural,Incomplete Primary,Male,23,1,-69861,143482
8511,Rural,No Education,Male,33,3,-31601,181742
8512,Rural,No Education,Female,43,6,-45326,168017
8513,Rural,No Education,Male,35,6,-82026,131317
8514,Rural,No Education,Male,36,3,-77697,135646
8515,Rural,Incomplete Secondary,Male,23,1,-26760,186583
8516,Rural,Incomplete Primary,Male,18,1,-56547,156796
8517,Rural,No Education,Male,47,5,-75157,138186
8518,Rural,Incomplete Primary,Male,26,1,-75157,138186
8519,Rural,Incomplete Primary,Male,19,0,-75157,138186
8520,Rural,No Education,Male,35,6,-70359,142984
8521,Rural,No Education,Male,30,3,-70554,142789
8522,Rural,No Education,Female,28,1,-54159,159184
8523,Rural,No Education,Male,40,7,-44822,168521
8524,Rural,Incomplete Primary,Male,25,1,-44822,168521
8525,Rural,Incomplete Secondary,Male,16,0,-44822,168521
8526,Rural,No Education,Female,23,1,-64251,149092
8527,Rural,Incomplete Primary,Female,47,4,-38999,174344
8528,Rural,Incomplete Secondary,Female,29,1,-54232,159111
8529,Rural,No Education,Female,31,2,-32026,181317
8530,Rural,No Education,Male,39,0,-65403,147940
8531,Rural,No Education,Male,32,6,964,214307
8532,Rural,Incomplete Primary,Female,28,1,-70177,143166
8533,Rural,No Education,Male,35,7,-48517,164826
8534,Rural,Incomplete Secondary,Male,17,0,-48517,164826
8535,Rural,No Education,Male,36,7,-42287,171056
8536,Rural,No Education,Male,30,4,-44861,168482
8537,Rural,No Education,Male,34,5,-78590,134753
8538,Rural,Incomplete Primary,Male,19,0,-78590,134753
8539,Rural,Incomplete Primary,Male,15,0,-53154,160189
8540,Urban,Incomplete Secondary,Female,36,1,166774,380117
8541,Urban,Incomplete Secondary,Male,20,0,111588,324931
8542,Urban,Incomplete Primary,Female,37,4,72368,285711
8543,Urban,Incomplete Secondary,Female,18,0,154218,367561
8544,Urban,Higher,Female,23,0,174064,387407
8545,Urban,Incomplete Secondary,Female,21,0,174064,387407
8546,Urban,Higher,Female,23,1,155460,368803
8547,Urban,Incomplete Primary,Female,38,3,165819,379162
8548,Urban,Incomplete Primary,Female,15,0,165819,379162
8549,Urban,Complete Primary,Female,39,0,187876,401219
8550,Urban,Incomplete Primary,Male,30,4,116811,330154
8551,Urban,Incomplete Primary,Male,21,0,116811,330154
8552,Urban,Incomplete Primary,Male,42,4,156671,370014
8553,Urban,No Education,Female,45,4,145340,358683
8554,Urban,Incomplete Primary,Female,16,0,145340,358683
8555,Urban,Incomplete Primary,Female,48,8,155558,368901
8556,Urban,Incomplete Primary,Male,30,2,143978,357321
8557,Urban,Incomplete Secondary,Female,31,0,150953,364296
8558,Urban,Incomplete Secondary,Male,23,1,201623,414966
8559,Urban,Incomplete Primary,Male,27,2,133737,347080
8560,Urban,Incomplete Secondary,Female,23,0,161262,374605
8561,Urban,No Education,Female,31,4,64501,277844
8562,Urban,Incomplete Primary,Male,15,0,182919,396262
8563,Urban,No Education,Female,40,5,96376,309719
8564,Urban,Incomplete Primary,Female,22,0,96376,309719
8565,Urban,Incomplete Secondary,Female,16,0,96376,309719
8566,Urban,Complete Primary,Male,25,2,132802,346145
8567,Urban,Higher,Female,22,0,116475,329818
8568,Urban,Incomplete Primary,Male,25,1,126367,339710
8569,Urban,Incomplete Primary,Male,15,0,126367,339710
8570,Urban,Incomplete Primary,Female,20,0,86960,300303
8571,Urban,No Education,Female,30,2,69520,282863
8572,Urban,Incomplete Primary,Male,22,1,102401,315744
8573,Urban,Incomplete Primary,Male,18,0,109699,323042
8574,Urban,Higher,Female,31,0,252283,465626
8575,Urban,Incomplete Primary,Male,15,0,251140,464483
8576,Urban,Higher,Male,22,0,251140,464483
8577,Urban,Incomplete Primary,Male,25,2,142062,355405
8578,Urban,Incomplete Primary,Female,20,0,127473,340816
8579,Urban,Complete Secondary,Male,40,2,155188,368531
8580,Urban,No Education,Male,16,0,155188,368531
8581,Urban,Incomplete Primary,Male,16,0,155188,368531
8582,Urban,Incomplete Secondary,Male,36,2,193271,406614
8583,Urban,No Education,Female,26,1,77692,291035
8584,Urban,Incomplete Primary,Female,26,0,77692,291035
8585,Urban,No Education,Male,26,1,128544,341887
8586,Urban,No Education,Male,30,0,100416,313759
8587,Urban,Incomplete Primary,Male,30,3,117907,331250
8588,Rural,Incomplete Primary,Female,17,0,-52409,160934
8589,Rural,Incomplete Secondary,Male,25,1,-35218,178125
8590,Rural,Incomplete Primary,Male,16,0,-54589,158754
8591,Rural,No Education,Male,38,7,-48957,164386
8592,Rural,Incomplete Primary,Male,25,1,-42827,170516
8593,Rural,Incomplete Primary,Male,21,1,-63536,149807
8594,Rural,No Education,Female,36,2,-39461,173882
8595,Rural,Incomplete Secondary,Female,18,0,-39461,173882
8596,Rural,No Education,Male,31,3,-38997,174346
8597,Rural,No Education,Male,28,3,-58771,154572
8598,Rural,No Education,Male,36,7,-59438,153905
8599,Rural,Incomplete Primary,Male,34,3,-59203,154140
8600,Rural,No Education,Male,25,1,-44047,169296
8601,Rural,No Education,Male,35,4,-35111,178232
8602,Rural,No Education,Female,33,2,-65473,147870
8603,Rural,Incomplete Primary,Male,42,5,-44337,169006
8604,Rural,Incomplete Primary,Male,18,0,-44337,169006
8605,Rural,No Education,Male,31,4,-70723,142620
8606,Rural,No Education,Male,32,2,-62634,150709
8607,Rural,Incomplete Primary,Male,36,4,-72362,140981
8608,Rural,No Education,Male,28,2,-44098,169245
8609,Rural,No Education,Male,30,4,-71261,142082
8610,Rural,Incomplete Primary,Female,48,2,-69143,144200
8611,Rural,No Education,Male,21,0,-53212,160131
8612,Rural,Incomplete Primary,Male,16,0,-53212,160131
8613,Rural,No Education,Male,29,3,-72858,140485
8614,Rural,No Education,Male,22,2,-74415,138928
8615,Rural,No Education,Male,35,5,-89675,123668
8616,Rural,No Education,Male,19,1,-63401,149942
8617,Rural,No Education,Male,19,1,-74216,139127
8618,Rural,No Education,Male,21,1,-70074,143269
8619,Rural,Incomplete Primary,Male,37,6,-62353,150990
8620,Rural,Incomplete Primary,Male,18,0,-62353,150990
8621,Rural,No Education,Male,48,3,-77302,136041
8622,Rural,Incomplete Primary,Male,19,1,-77302,136041
8623,Rural,Incomplete Primary,Male,36,6,-32195,181148
8624,Rural,No Education,Male,16,0,-52491,160852
8625,Rural,Incomplete Primary,Male,20,0,-49006,164337
8626,Rural,Incomplete Primary,Male,27,2,-61043,152300
8627,Rural,No Education,Male,43,8,-46492,166851
8628,Rural,No Education,Male,34,6,-62437,150906
8629,Rural,No Education,Male,17,0,-62437,150906
8630,Rural,No Education,Female,40,10,-53430,159913
8631,Rural,Incomplete Primary,Female,17,0,-53430,159913
8632,Rural,Incomplete Primary,Female,16,0,-53430,159913
8633,Rural,No Education,Female,40,6,-47384,165959
8634,Rural,No Education,Female,39,5,-40271,173072
8635,Rural,Incomplete Primary,Female,15,0,-40271,173072
8636,Rural,Incomplete Primary,Male,17,0,-25899,187444
8637,Rural,No Education,Female,35,11,-62038,151305
8638,Rural,Incomplete Primary,Female,18,0,-62038,151305
8639,Rural,No Education,Female,35,7,-67078,146265
8640,Rural,No Education,Male,25,2,-123280,90063
8641,Rural,No Education,Female,29,5,-77697,135646
8642,Rural,No Education,Male,30,3,-83036,130307
8643,Rural,No Education,Male,22,0,-21687,191656
8644,Rural,No Education,Female,45,4,-97204,116139
8645,Rural,No Education,Male,20,0,-76026,137317
8646,Rural,No Education,Female,30,4,-39003,174340
8647,Rural,No Education,Male,28,5,-46911,166432
8648,Rural,No Education,Male,16,0,-22667,190676
8649,Rural,Higher,Female,18,0,-43784,169559
8650,Rural,No Education,Male,40,5,-92303,121040
8651,Rural,No Education,Male,20,0,-28669,184674
8652,Rural,Incomplete Primary,Male,20,1,-41085,172258
8653,Rural,No Education,Male,20,1,-43611,169732
8654,Rural,Incomplete Primary,Male,23,2,23844,237187
8655,Rural,No Education,Male,19,1,-10946,202397
8656,Rural,Incomplete Primary,Male,22,2,-32275,181068
8657,Rural,No Education,Male,17,0,-54822,158521
8658,Rural,No Education,Male,37,8,-47520,165823
8659,Rural,No Education,Male,29,2,-35022,178321
8660,Rural,No Education,Female,48,4,-42393,170950
8661,Rural,No Education,Male,25,5,-20760,192583
8662,Rural,Incomplete Primary,Male,17,0,-33858,179485
8663,Rural,No Education,Male,38,9,-19631,193712
8664,Rural,Incomplete Primary,Male,27,4,-26307,187036
8665,Rural,Incomplete Primary,Male,23,2,-32115,181228
8666,Rural,No Education,Male,32,6,-35589,177754
8667,Rural,No Education,Male,30,2,-58348,154995
8668,Rural,No Education,Male,34,7,-21572,191771
8669,Rural,No Education,Male,18,0,-49317,164026
8670,Rural,No Education,Male,34,5,-55635,157708
8671,Rural,No Education,Male,35,7,-56911,156432
8672,Rural,Incomplete Primary,Male,25,3,-20027,193316
8673,Rural,Incomplete Primary,Male,37,7,-12703,200640
8674,Rural,Incomplete Primary,Male,15,0,-12703,200640
8675,Rural,Incomplete Primary,Male,26,3,-42305,171038
8676,Rural,No Education,Male,28,3,-10817,202526
8677,Urban,No Education,Female,38,8,-24805,188538
8678,Urban,No Education,Female,17,0,-24805,188538
8679,Urban,No Education,Female,15,0,-86804,126539
8680,Urban,No Education,Male,45,8,-43096,170247
8681,Urban,No Education,Male,23,3,-39826,173517
8682,Urban,No Education,Female,48,5,-43765,169578
8683,Urban,Incomplete Primary,Female,16,0,-43765,169578
8684,Urban,No Education,Male,43,5,-18501,194842
8685,Urban,No Education,Male,40,3,-26771,186572
8686,Urban,No Education,Male,46,7,23358,236701
8687,Urban,Incomplete Secondary,Female,22,0,-16884,196459
8688,Urban,No Education,Male,40,4,-29260,184083
8689,Urban,Incomplete Primary,Male,16,0,-29260,184083
8690,Urban,No Education,Female,41,7,-24834,188509
